longitude,latitude,tipo,valor,via
-43.425945,-22.759328,maxheight,6.5,Rodovia Presidente Dutra
-45.117307,-22.759621,maxheight,6.3,Rodovia Presidente Dutra
-42.879623,-22.759769,maxheight,6.4,Rodovia Governador Mário Covas
-45.118216,-22.760150,maxheight,6.3,Rodovia Presidente Dutra
-43.422803,-22.761398,maxheight,6.5,Rodovia Presidente Dutra
-43.583448,-22.761735,maxheight,4.5,Estrada Mato Grosso
-42.901877,-22.762934,maxheight,6.1,Rodovia Governador Mário Covas
-42.901698,-22.762938,maxheight,6.1,Rodovia Governador Mário Covas
-43.286880,-22.765934,maxheight,5.5,Rodovia Washington Luiz - Auxiliar
-43.413388,-22.766455,maxheight,6.4,Rodovia Presidente Dutra
-42.907325,-22.766532,maxheight,2.3,
-42.907507,-22.766554,maxheight,2.3,Retorno Itaboraí Plaza
-42.907801,-22.766872,maxheight,2.3,Retorno Itaboraí Plaza
-42.907543,-22.767102,maxheight,2.3,Retorno Itaboraí Plaza
-42.907644,-22.767171,maxheight,2.3,
-42.907714,-22.767172,maxheight,2.3,Retorno Itaboraí Plaza
-42.913801,-22.768346,maxheight,6.3,Rodovia Governador Mário Covas
-42.914296,-22.768470,maxheight,6.3,Rodovia Governador Mário Covas
-43.408623,-22.769631,maxheight,5.3,Rodovia Presidente Dutra
-42.919815,-22.769968,maxheight,6.3,Rodovia Governador Mário Covas
-43.286524,-22.770662,maxheight,7,
-42.929793,-22.771203,maxheight,5.95,Rodovia Governador Mário Covas
-43.406383,-22.771208,maxheight,5.3,Rodovia Presidente Dutra
-42.926126,-22.771357,maxheight,5.3,Rodovia Governador Mário Covas
-42.928308,-22.771386,maxheight,5.4,Rodovia Governador Mário Covas
-42.925614,-22.771478,maxheight,5.4,Rodovia Governador Mário Covas
-42.924122,-22.771534,maxheight,2.5,
-42.924149,-22.771576,maxheight,5.5,Rodovia Governador Mário Covas - Pista Lateral
-43.403905,-22.772813,maxheight,5.3,Rodovia Presidente Dutra
-42.933859,-22.772877,maxheight,5.95,Rodovia Governador Mário Covas
-42.935339,-22.772908,maxheight,5.95,Rodovia Governador Mário Covas
-43.593819,-22.773467,maxheight,4.5,Estrada Mato Grosso
-43.401737,-22.774471,maxheight,5.3,Rodovia Presidente Dutra
-42.940691,-22.774690,maxheight,5.95,Rodovia Governador Mário Covas
-42.940020,-22.774697,maxheight,5.95,Rodovia Governador Mário Covas
-42.951554,-22.777053,maxheight,6.1,Rodovia Governador Mário Covas
-42.955491,-22.777933,maxheight,6.1,Rodovia Governador Mário Covas
-42.960832,-22.779285,maxheight,6.1,Rodovia Governador Mário Covas
-42.964812,-22.779992,maxheight,6.1,Rodovia Governador Mário Covas
-43.391153,-22.780239,maxheight,6.4,Rodovia Presidente Dutra
-43.391148,-22.780346,maxheight,6.4,Rodovia Presidente Dutra
-45.147167,-22.780787,maxheight,6.5,
-45.147082,-22.780884,maxheight,6.3,Rodovia Presidente Dutra
-45.147021,-22.780958,maxheight,6.3,Rodovia Presidente Dutra
-45.146919,-22.781082,maxheight,6.5,Rua Belo Horizonte
-42.984165,-22.784241,maxheight,6.1,Rodovia Governador Mário Covas
-42.984112,-22.784403,maxheight,6.1,Rodovia Governador Mário Covas
-42.994312,-22.786641,maxheight,6.15,Rodovia Governador Mário Covas
-42.995192,-22.786670,maxheight,6.15,Rodovia Governador Mário Covas
-45.157348,-22.788383,maxheight,2.3,
-43.370806,-22.790362,maxheight,5.4,Rodovia Presidente Dutra
-43.019546,-22.791996,maxheight,6.2,Rodovia Governador Mário Covas
-43.019471,-22.792148,maxheight,6.2,Rodovia Governador Mário Covas
-45.163400,-22.792720,maxheight,6.4,Rodovia Presidente Dutra
-43.366405,-22.792985,maxheight,5.4,Rodovia Presidente Dutra
-43.026428,-22.793332,maxheight,5.3,Rodovia Governador Mário Covas
-43.026298,-22.793468,maxheight,5.3,Rodovia Governador Mário Covas
-43.364856,-22.793644,maxheight,4.4,Rodovia Presidente Dutra (Pista Lateral)
-43.362234,-22.795248,maxheight,6.6,Rodovia Presidente Dutra
-43.359548,-22.796793,maxheight,6.6,Rodovia Presidente Dutra
-43.359996,-22.796798,maxheight,6.3,Rodovia Presidente Dutra (Pista Lateral)
-43.358681,-22.797157,maxheight,6.1,Rodovia Presidente Dutra (Pista Lateral)
-43.358105,-22.797628,maxheight,6.4,
-43.357160,-22.798037,maxheight,6.1,Rodovia Presidente Dutra (Pista Lateral)
-43.051211,-22.799791,maxheight,5.6,Rodovia Governador Mário Covas
-43.051248,-22.800010,maxheight,5.6,Rodovia Governador Mário Covas
-43.353596,-22.800427,maxheight,6.3,Rodovia Presidente Dutra (Pista Lateral)
-43.352768,-22.800594,maxheight,7.4,Rodovia Presidente Dutra
-43.352420,-22.800663,maxheight,2.1,Rodovia Presidente Dutra (Pista Lateral)
-43.349755,-22.802132,maxheight,2.1,Rodovia Presidente Dutra (Pista Lateral)
-43.349709,-22.802586,maxheight,6.3,Rodovia Presidente Dutra (Pista Lateral)
-43.347815,-22.803214,maxheight,6.8,Rodovia Presidente Dutra (Pista Lateral)
-43.346585,-22.803884,maxheight,5.1,Rodovia Presidente Dutra (Pista Lateral)
-43.346537,-22.804329,maxheight,7.5,Rodovia Presidente Dutra (Pista Lateral)
-43.345601,-22.804439,maxheight,4.7,
-43.345577,-22.804451,maxheight,5.1,Rodovia Presidente Dutra (Pista Lateral)
-43.345617,-22.804558,maxheight,7.3,Rodovia Presidente Dutra
-49.531615,-22.804596,maxheight,5.3,Rodovia Engenheiro João Baptista Cabral Rennó
-49.531552,-22.804657,maxheight,5.3,Rodovia Engenheiro João Baptista Cabral Rennó
-43.345273,-22.805595,maxheight,7.3,
-43.343613,-22.805768,maxheight,7.9,Rodovia Presidente Dutra
-43.342364,-22.806186,maxheight,6,Rodovia Presidente Dutra (Pista Lateral)
-43.342128,-22.806482,maxheight,5.5,Rodovia Presidente Dutra
-43.255614,-22.806588,maxheight,4.3,Avenida Vinte de Janeiro
-43.340390,-22.807260,maxheight,6,Rodovia Presidente Dutra (Pista Lateral)
-43.339852,-22.807541,maxheight,6,Rodovia Presidente Dutra (Pista Lateral)
-43.339940,-22.807686,maxheight,5.5,Rodovia Presidente Dutra
-43.339982,-22.807757,maxheight,7.9,Rodovia Presidente Dutra
-43.337972,-22.808574,maxheight,6,Rodovia Presidente Dutra (Pista Lateral)
-43.336776,-22.809539,maxheight,7.9,Rodovia Presidente Dutra
-43.335487,-22.810146,maxheight,5.5,Rodovia Presidente Dutra
-49.293969,-22.811238,maxheight,3.3,
-49.293324,-22.811286,maxheight,3.3,
-49.293984,-22.811353,maxheight,3.3,
-49.294012,-22.811563,maxheight,3.3,
-49.294040,-22.811771,maxheight,3.3,
-43.332716,-22.811792,maxheight,7.9,Rodovia Presidente Dutra
-49.294055,-22.811883,maxheight,3.3,
-47.034837,-22.812060,maxheight,4.8,Rua Guerino Bristotti
-43.331474,-22.812473,maxheight,7.9,Rodovia Presidente Dutra
-43.246424,-22.812627,maxheight,4.5,
-43.246477,-22.812687,maxheight,4.5,
-43.326223,-22.815376,maxheight,6.5,Rodovia Presidente Dutra
-43.284266,-22.819072,maxheight,5,Avenida Brasil
-43.284164,-22.819712,maxheight,5,Avenida Brasil
-43.282971,-22.820067,maxheight,5,Avenida Brasil
-43.281899,-22.820908,maxheight,5,Avenida Brasil
-43.282194,-22.821229,maxheight,5,Avenida Brasil
-43.280836,-22.821741,maxheight,5,Avenida Brasil
-43.320197,-22.821795,maxheight,5,Rua Hannibal Porto
-43.320618,-22.821845,maxheight,5,Rua Hannibal Porto
-43.635494,-22.822442,maxheight,2.5,
-43.279911,-22.822460,maxheight,5,Avenida Brasil
-43.278362,-22.824201,maxheight,5,Avenida Brasil
-43.277647,-22.824236,maxheight,5,Avenida Brasil
-43.295281,-22.825454,maxheight,2,Avenida Schultz Wenk
-43.295184,-22.825685,maxheight,2,Avenida Schultz Wenk
-43.275627,-22.825816,maxheight,5,Avenida Brasil
-43.274960,-22.826863,maxheight,5,Avenida Brasil
-43.273748,-22.827288,maxheight,5,Avenida Brasil
-43.273913,-22.827684,maxheight,5,Avenida Brasil
-43.272475,-22.828811,maxheight,5,Avenida Brasil
-43.271428,-22.829107,maxheight,5,Avenida Brasil
-43.270607,-22.829726,maxheight,5,Avenida Brasil
-43.271083,-22.829894,maxheight,5,Avenida Brasil
-43.270274,-22.830509,maxheight,5,Avenida Brasil
-43.269372,-22.830527,maxheight,5,Avenida Brasil
-43.266892,-22.831951,maxheight,5,Avenida Brasil
-43.263997,-22.833965,maxheight,5,Avenida Brasil
-45.785432,-22.834526,maxweight,100,
-43.259826,-22.835913,maxheight,5,Avenida Brasil
-43.255364,-22.839280,maxheight,5,Avenida Brasil
-43.252492,-22.841002,maxheight,5,Avenida Brasil
-47.079437,-22.842235,maxheight,4.9,Rodovia Professor Zeferino Vaz
-43.251897,-22.842280,maxheight,5,Avenida Brasil
-45.224369,-22.842328,maxheight,5.7,Rodovia Presidente Dutra
-43.277790,-22.842683,maxwidth,4,
-43.334755,-22.842969,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-47.065109,-22.843611,maxheight,5.3,Rodovia Dom Pedro I (Marginal)
-43.250670,-22.843625,maxheight,5,Avenida Brasil
-47.069704,-22.843737,maxheight,5.3,Rodovia Dom Pedro I (Marginal)
-47.067883,-22.843857,maxheight,5.3,Rodovia Dom Pedro I
-43.249935,-22.844410,maxheight,5,Avenida Brasil
-47.079955,-22.844539,maxheight,4.9,
-43.329491,-22.845206,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.248801,-22.846048,maxheight,5,Avenida Brasil
-47.078406,-22.846559,maxheight,4.9,Rodovia Professor Zeferino Vaz
-43.248510,-22.847503,maxheight,5,Avenida Brasil
-45.228902,-22.848274,maxweight,6,Rua São Carlos
-45.228710,-22.848461,maxweight,6,Rua Professor Borges Ribeiro
-43.323083,-22.848497,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.321011,-22.849687,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-45.227127,-22.849756,maxheight,4,
-43.320478,-22.849948,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.247054,-22.850132,maxheight,5,Avenida Brasil
-43.319150,-22.850534,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.247754,-22.850655,maxheight,5,Avenida Brasil
-43.247208,-22.851145,maxheight,5,Avenida Brasil
-43.247843,-22.851688,maxheight,5,Avenida Brasil
-43.316932,-22.851723,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-45.237949,-22.851846,maxheight,5.8,
-45.237987,-22.851933,maxheight,5.8,
-45.238026,-22.852021,maxheight,5.8,
-43.314593,-22.852740,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-45.228521,-22.852808,maxheight,4.2,Rua Padre Gebando
-43.315117,-22.852970,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.247912,-22.853176,maxheight,5,Avenida Brasil
-43.314002,-22.853189,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.313625,-22.853520,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.313205,-22.853837,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.247953,-22.855159,maxheight,5,Avenida Brasil
-43.311229,-22.855451,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.764759,-22.855470,maxheight,5.5,Rodovia Rio-Santos
-47.074805,-22.855639,maxheight,5.4,Rodovia Professor Zeferino Vaz
-43.309408,-22.856991,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.309007,-22.857215,maxheight,4,Praça Avanhandava
-43.309147,-22.857299,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.247453,-22.858016,maxheight,5,Avenida Brasil
-45.233466,-22.858370,maxheight,5.6,
-43.248016,-22.858386,maxheight,5,Avenida Brasil
-45.233270,-22.858511,maxheight,5.2,Rodovia Presidente Dutra
-45.233196,-22.858593,maxheight,5.4,Rodovia Presidente Dutra
-43.310597,-22.859554,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-47.073056,-22.860843,maxheight,5.4,Rodovia Professor Zeferino Vaz
-43.237569,-22.861376,maxheight,4.3,
-52.666113,-22.861446,maxheight,1.8,
-43.237239,-22.861875,maxheight,4.3,
-43.305521,-22.861943,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.248113,-22.861978,maxheight,5,Avenida Brasil
-43.248151,-22.863622,maxheight,5,Avenida Brasil
-43.108318,-22.863964,maxheight,6.3,Avenida do Contorno
-43.239379,-22.864184,maxheight,4.5,
-43.239272,-22.864204,maxheight,4.5,
-43.248134,-22.864435,maxheight,5,Avenida Brasil
-43.306793,-22.865799,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.800044,-22.865894,maxheight,5.5,Rodovia Rio-Santos
-43.306621,-22.866196,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.301919,-22.866399,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.306253,-22.866500,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.247850,-22.866650,maxheight,5,Avenida Brasil
-43.305871,-22.866662,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.305656,-22.866684,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.232870,-22.866977,maxheight,5.5,Linha Vermelha
-43.247247,-22.867079,maxheight,5,Avenida Brasil
-43.233005,-22.867103,maxheight,5.5,Linha Vermelha
-43.301116,-22.867193,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.298157,-22.867407,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.295720,-22.868516,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.246607,-22.868613,maxheight,5,Avenida Brasil
-43.247442,-22.868864,maxheight,5,Avenida Brasil
-43.246598,-22.869877,maxheight,5,Avenida Brasil
-43.246853,-22.870385,maxheight,5,Avenida Brasil
-43.245881,-22.871129,maxheight,5,Avenida Brasil
-43.247095,-22.871351,maxheight,4.5,Linha Amarela
-47.069383,-22.871414,maxheight,5.4,Rodovia Professor Zeferino Vaz
-43.247381,-22.871549,maxheight,4.5,Linha Amarela
-43.264632,-22.871549,maxheight,4.5,Linha Amarela
-43.261981,-22.871627,maxheight,4.5,Linha Amarela
-43.246140,-22.871639,maxheight,5,Avenida Brasil
-43.263100,-22.871681,maxheight,4.5,Linha Amarela
-43.248641,-22.871707,maxheight,4.5,Linha Amarela
-43.249316,-22.871970,maxheight,4.5,Linha Amarela
-43.250530,-22.872034,maxheight,4.5,Linha Amarela
-43.265892,-22.872073,maxheight,4.5,Linha Amarela
-43.250915,-22.872211,maxheight,4.5,Linha Amarela
-43.265436,-22.872255,maxheight,4.5,Linha Amarela
-43.809362,-22.872488,maxheight,5.5,
-43.266992,-22.872608,maxheight,4.5,Linha Amarela
-47.068762,-22.872997,maxheight,5.4,Rodovia Professor Zeferino Vaz
-43.267152,-22.873002,maxheight,4.5,Linha Amarela
-43.267368,-22.873177,maxheight,4.5,Linha Amarela
-43.267714,-22.873413,maxheight,4.5,Linha Amarela
-43.341870,-22.873869,maxheight,4.5,Rua Carolina Machado
-43.243926,-22.873887,maxheight,5.5,Avenida Brasil
-47.049500,-22.873942,maxweight,120,Tirolesa Taquaral
-45.257007,-22.874260,maxheight,5.8,Rodovia Presidente Dutra
-43.270077,-22.874264,maxheight,4.5,Linha Amarela
-43.269343,-22.874266,maxheight,4.5,Linha Amarela
-45.256941,-22.874322,maxheight,5.1,Rodovia Presidente Dutra
-43.447304,-22.874330,maxheight,5,
-45.257087,-22.874345,maxheight,5.1,Rodovia Presidente Dutra
-47.049451,-22.874368,maxweight,120,Tirolesa Taquaral
-43.270053,-22.874398,maxheight,4.5,Linha Amarela
-42.894214,-22.875022,maxheight,10,Estrada de Cassorotiba
-43.271451,-22.875236,maxheight,4.5,Linha Amarela
-43.339535,-22.875259,maxheight,4.5,Rua Carolina Machado
-43.243094,-22.875463,maxheight,5.5,Avenida Brasil
-43.278238,-22.875949,maxheight,4.5,Avenida Pastor Martin Luther King Junior
-43.274095,-22.875967,maxheight,4.5,Linha Amarela
-43.274021,-22.876098,maxheight,4.5,Linha Amarela
-43.110446,-22.876110,maxheight,6,Avenida Governador Roberto Silveira
-43.277093,-22.876447,maxheight,4.5,
-43.337499,-22.876462,maxheight,4.5,Rua Carolina Machado
-43.277101,-22.876889,maxheight,4.5,
-43.336661,-22.876931,maxheight,4.5,Rua Carolina Machado
-43.276065,-22.876934,maxheight,4.5,
-43.275925,-22.876967,maxheight,4.5,
-43.816893,-22.877032,maxheight,5.5,Rodovia Rio-Santos
-43.335698,-22.877118,maxheight,5.5,
-43.275790,-22.877229,maxheight,4.5,
-43.335972,-22.877320,maxheight,4.5,Rua Carolina Machado
-43.277050,-22.877334,maxheight,4.5,Linha Amarela
-43.275133,-22.877506,maxheight,4.5,
-43.276520,-22.877527,maxheight,4.5,
-43.818045,-22.877527,maxheight,5.6,Rodovia Rio-Santos
-43.335646,-22.877540,maxheight,4.5,Rua Carolina Machado
-43.274660,-22.877787,maxheight,4.5,
-43.276739,-22.877923,maxheight,4.5,
-43.276873,-22.877945,maxheight,4.5,Linha Amarela
-43.421895,-22.878156,maxheight,5,Avenida Marechal Fontenelle
-43.232230,-22.878166,maxheight,5.5,Linha Vermelha
-43.418043,-22.878174,maxheight,5,Avenida Marechal Fontenelle
-43.110556,-22.878285,maxheight,6.2,Avenida Governador Roberto Silveira
-43.110685,-22.878292,maxheight,6.3,Avenida Governador Roberto Silveira
-43.110522,-22.878313,maxheight,6.2,
-43.110888,-22.878336,maxheight,6.3,Avenida Governador Roberto Silveira
-43.232082,-22.878348,maxheight,5.5,Linha Vermelha
-43.403425,-22.878602,maxheight,4.5,TransOlímpica
-43.333641,-22.878769,maxheight,4.5,Rua Carolina Machado
-43.277586,-22.878910,maxheight,4.5,
-43.279988,-22.879207,maxheight,4.5,Linha Amarela
-43.112507,-22.879213,maxheight,5.7,Avenida Feliciano Sodré
-43.111187,-22.879523,maxheight,6.3,Avenida Feliciano Sodré
-43.110973,-22.879659,maxheight,6.3,Avenida Governador Roberto Silveira
-43.110909,-22.879699,maxheight,6.3,Avenida Governador Roberto Silveira
-43.112499,-22.879777,maxheight,6.5,Avenida Feliciano Sodré
-43.341661,-22.879918,maxheight,4.5,Rua Domingos Lopes
-43.331396,-22.880121,maxheight,4.5,Rua Carolina Machado
-43.341658,-22.880125,maxheight,4.5,Mergulhão Clara Nunes
-43.279862,-22.880316,maxheight,4.5,Linha Amarela
-43.341831,-22.880424,maxheight,4.5,Mergulhão Clara Nunes
-43.341619,-22.880459,maxheight,4.5,Mergulhão Clara Nunes
-43.413023,-22.880506,maxheight,5,Avenida Marechal Fontenelle
-43.216969,-22.880618,maxheight,5,
-43.111857,-22.881045,maxheight,5.3,Avenida Governador Roberto Silveira
-43.329528,-22.881270,maxheight,4.5,Rua Carolina Machado
-43.282087,-22.881544,maxheight,4.5,
-43.284152,-22.882019,maxheight,4.5,Linha Amarela
-69.311357,-22.882057,maxheight,8,Ruta 25
-43.113332,-22.882133,maxheight,5.5,Mergulhão José Vicente Filho
-43.285363,-22.882209,maxheight,4.5,Linha Amarela
-43.410405,-22.882335,maxheight,5,Avenida Marechal Fontenelle
-43.114082,-22.882379,maxheight,5.5,Mergulhão José Vicente Filho
-43.115071,-22.882533,maxheight,5.3,Avenida Feliciano Sodré
-43.342294,-22.882533,maxheight,4.5,Mergulhão Clara Nunes
-43.114618,-22.882549,maxheight,5.5,Mergulhão José Vicente Filho
-43.342136,-22.882574,maxheight,4.5,Mergulhão Clara Nunes
-43.114940,-22.882663,maxheight,5.5,Mergulhão José Vicente Filho
-69.312274,-22.882684,maxheight,8,
-43.115208,-22.882767,maxheight,5.5,Mergulhão José Vicente Filho
-69.312333,-22.882841,maxheight,8,
-43.115504,-22.882856,maxheight,5.5,Mergulhão José Vicente Filho
-43.115066,-22.882868,maxheight,5.5,
-43.408386,-22.883057,maxheight,5,Avenida Marechal Fontenelle
-43.115404,-22.883154,maxheight,5.1,
-43.408179,-22.883354,maxheight,5,Avenida Marechal Fontenelle
-43.112830,-22.883684,maxheight,4,Rua Santo Antônio
-43.400491,-22.883968,maxheight,4.5,TransOlímpica
-43.406282,-22.884061,maxheight,5,Avenida Marechal Fontenelle
-43.291165,-22.884212,maxheight,4.3,Avenida Dom Hélder Câmara
-43.405130,-22.884411,maxheight,5,Avenida Marechal Fontenelle
-43.405833,-22.884448,maxheight,5,Avenida Marechal Fontenelle
-43.404718,-22.884683,maxheight,5,Avenida Marechal Fontenelle
-43.342763,-22.884705,maxheight,4.5,Mergulhão Clara Nunes
-43.342962,-22.884723,maxheight,4.5,Mergulhão Clara Nunes
-43.403080,-22.884747,maxheight,5,Avenida Marechal Fontenelle
-43.401315,-22.885011,maxheight,5,
-43.400508,-22.885133,maxheight,5,
-43.400500,-22.885198,maxheight,5,Avenida Marechal Fontenelle
-43.401566,-22.885222,maxheight,5,Avenida Marechal Fontenelle
-43.399820,-22.885256,maxheight,5,
-43.399683,-22.885280,maxheight,5,
-43.399556,-22.885332,maxheight,5,
-43.552424,-22.885399,maxheight,4.5,
-43.399276,-22.885413,maxheight,5,Avenida Marechal Fontenelle
-43.398998,-22.885468,maxheight,5,Avenida Marechal Fontenelle
-43.552101,-22.885478,maxheight,4.5,
-43.552240,-22.885547,maxheight,4.5,Rua Ari Lobo
-43.399142,-22.885662,maxheight,5,Avenida Albérico Diniz
-43.292176,-22.886209,maxheight,4.5,Linha Amarela
-43.288789,-22.886250,maxheight,4.5,
-43.292744,-22.887011,maxheight,4.5,Linha Amarela
-43.284999,-22.887102,maxheight,2.2,
-43.293057,-22.887132,maxheight,4.5,Linha Amarela
-43.290223,-22.887373,maxheight,4.5,
-42.705568,-22.887565,maxheight,4.5,Rua da Fábrica de Água Engarrafada
-43.293005,-22.887665,maxheight,4.5,
-43.292070,-22.887682,maxheight,4.5,
-42.920504,-22.887699,maxheight,10,Estrada de Cassorotiba
-48.489426,-22.889471,maxheight,5,
-48.489727,-22.889521,maxheight,5,
-42.923998,-22.889542,maxheight,4,Rua 27
-43.296107,-22.889686,maxheight,4.5,Linha Amarela
-43.295858,-22.889728,maxheight,4.5,Linha Amarela
-42.927804,-22.890439,maxheight,10,Estrada de Cassorotiba
-42.922988,-22.890972,maxheight,4,Rua N
-45.290284,-22.891007,maxheight,6.4,Rodovia Presidente Dutra
-42.923092,-22.891317,maxheight,4,Rua T
-42.922576,-22.891406,maxheight,4,Rua M
-42.923310,-22.891429,maxheight,4,Rua O
-42.923872,-22.891581,maxheight,4,Rua P
-43.298757,-22.891816,maxheight,4.5,Linha Amarela
-42.923796,-22.891938,maxheight,4,Rua Q
-42.927864,-22.892288,maxheight,4,Rua A
-43.298966,-22.892433,maxheight,4.5,Linha Amarela
-42.922245,-22.892489,maxheight,4,Rua N
-43.299598,-22.892866,maxheight,4.5,Linha Amarela
-42.927670,-22.892950,maxheight,4,Rua K
-42.922545,-22.893335,maxheight,4,Rua M
